PERMIT,HARVDATE,RED,KING,COHO,PINK,CHUM,FLOUNDER,FISHERY
706,7/23/2017,4,0,0,0,0,0,KENAI
707,7/10/2017,11,0,0,0,0,0,KENAI
707,7/11/2017,8,0,0,1,0,0,KENAI
707,7/12/2017,2,0,0,0,0,0,KENAI
707,7/13/2017,4,0,0,0,0,0,KENAI
707,7/14/2017,7,0,0,0,0,0,KENAI
707,7/15/2017,2,0,0,0,0,0,KENAI
710,7/20/2017,1,0,0,0,0,0,KENAI
710,7/21/2017,0,0,0,0,0,0,KENAI
710,7/22/2017,6,0,0,0,0,0,KENAI
711,7/8/2017,2,0,0,0,0,0,KASILOF
711,7/9/2017,0,0,0,0,0,0,KASILOF
712,7/7/2017,12,0,0,0,0,0,KASILOF
712,7/8/2017,13,0,0,0,0,0,KASILOF
713,7/18/2017,6,0,0,0,0,0,KENAI
713,7/20/2017,1,0,0,0,0,0,KENAI
715,7/22/2017,3,0,0,0,0,0,KASILOF
716,7/24/2017,12,0,0,0,0,0,KENAI
718,7/29/2017,7,1,0,0,0,0,KENAI
721,7/10/2017,9,0,0,0,0,0,KENAI
723,7/15/2017,7,0,0,0,0,0,KENAI
723,7/16/2017,2,0,0,0,0,0,KENAI
724,1/1/1990,7,0,4,0,0,0,KASILOF
724,1/1/1990,12,0,0,0,0,3,KASILOF
724,8/11/2017,2,0,0,0,0,0,KENAI
725,7/21/2017,2,0,0,1,0,0,KENAI
725,7/23/2017,13,0,0,0,0,0,KENAI
731,7/18/2017,7,0,0,0,0,0,KENAI
731,7/19/2017,2,0,0,1,0,0,KENAI
731,7/20/2017,6,0,0,0,0,0,KENAI
733,7/10/2017,4,0,0,0,0,0,KENAI
733,7/30/2017,6,0,0,0,0,0,KENAI
736,7/15/2017,32,0,0,0,0,0,KENAI
737,7/22/2017,8,0,0,0,0,0,KENAI
737,7/23/2017,11,0,0,0,0,0,KENAI
737,7/26/2017,0,0,0,0,0,0,KENAI
737,7/27/2017,13,0,0,3,0,0,KENAI
738,7/19/2017,10,0,0,0,0,0,KENAI
738,7/21/2017,8,0,0,0,0,0,KENAI
739,7/22/2017,6,0,0,0,0,0,KENAI
741,7/25/2017,1,0,0,3,0,0,KASILOF
742,7/18/2017,1,0,0,0,0,0,KENAI
742,7/19/2017,14,0,0,0,0,0,KENAI
742,7/20/2017,7,0,0,0,0,0,KENAI
743,7/11/2017,6,0,0,0,0,0,KASILOF
743,7/24/2017,7,0,0,0,0,0,KASILOF
745,7/22/2017,2,0,0,0,0,0,KENAI
746,7/11/2017,8,0,0,0,0,0,KASILOF
746,7/30/2017,7,0,0,0,0,0,KASILOF
747,7/19/2017,0,0,0,0,0,0,KENAI
748,7/19/2017,30,0,0,0,0,0,KENAI
749,7/20/2017,6,0,0,0,0,0,KENAI
749,7/21/2017,6,0,0,0,0,0,KENAI
749,7/25/2017,6,0,0,0,0,0,KENAI
755,7/27/2017,11,0,3,2,0,0,KENAI
757,7/15/2017,6,0,0,2,0,0,KENAI
757,7/16/2017,5,0,0,0,0,0,KENAI
757,7/17/2017,26,0,0,0,0,0,KENAI
760,7/21/2017,6,0,0,1,0,0,KASILOF
760,7/22/2017,3,0,0,2,0,0,KASILOF
761,7/16/2017,31,1,0,0,0,0,KENAI
761,7/17/2017,4,0,0,0,0,0,KENAI
762,7/15/2017,1,0,0,0,0,1,KENAI
764,7/15/2017,1,0,0,0,0,0,KASILOF
765,7/22/2017,15,0,0,0,0,0,KENAI
765,7/23/2017,30,0,0,3,0,0,KENAI
765,7/24/2017,7,0,0,0,0,0,KENAI
766,7/14/2017,17,0,0,1,0,1,KASILOF
767,7/15/2017,1,0,0,0,0,0,KASILOF
770,7/20/2017,20,0,0,0,0,0,KENAI
772,7/14/2017,2,0,0,0,0,0,KENAI
772,7/18/2017,19,0,0,0,0,0,KENAI
772,7/31/2017,6,0,0,0,0,0,KENAI
774,7/13/2017,0,0,0,0,0,0,KENAI
774,7/14/2017,8,0,0,3,0,0,KENAI
774,7/15/2017,5,0,1,0,0,0,KENAI
775,7/17/2017,15,0,0,0,0,0,KENAI
776,7/14/2017,3,0,0,0,0,0,KENAI
776,7/15/2017,5,0,0,0,1,0,KENAI
776,7/16/2017,1,0,0,0,0,0,KENAI
777,7/17/2017,8,0,0,0,0,0,KENAI
777,7/18/2017,17,0,0,0,0,0,KENAI
781,7/16/2017,6,0,0,0,0,0,KASILOF
781,7/17/2017,6,0,0,0,0,0,KASILOF
783,7/20/2017,4,0,0,0,0,0,KENAI
783,7/21/2017,8,0,0,0,0,0,KENAI
785,7/20/2017,7,0,0,0,0,0,KENAI
785,7/21/2017,2,0,0,0,0,0,KENAI
787,7/15/2017,1,0,0,0,0,0,KENAI
794,7/17/2017,34,1,0,0,0,0,KENAI
796,7/15/2017,15,0,0,0,0,0,KASILOF
799,7/14/2017,3,0,0,0,0,0,KENAI
799,7/19/2017,14,0,0,0,0,0,KENAI
800,7/17/2017,17,0,0,0,0,0,KENAI
802,7/15/2017,16,0,0,0,0,0,KENAI
803,7/15/2017,10,0,0,0,0,0,KENAI
806,7/18/2017,0,0,0,0,0,0,KENAI
807,7/15/2017,29,0,0,2,0,0,KASILOF
807,7/16/2017,13,0,0,0,0,0,KASILOF
809,7/16/2017,9,0,0,0,0,0,KENAI
809,7/17/2017,17,0,0,0,0,0,KENAI
809,7/18/2017,21,0,0,0,0,0,KENAI
809,7/19/2017,28,0,0,0,0,0,KENAI
810,7/17/2017,7,0,0,1,0,0,KENAI
811,7/16/2017,24,0,0,0,0,0,KASILOF
811,7/17/2017,10,0,0,0,0,0,KASILOF
811,7/18/2017,16,0,0,0,0,0,KASILOF
811,7/19/2017,15,0,0,0,0,0,KASILOF
812,7/17/2017,10,0,0,0,0,0,KENAI
812,7/24/2017,15,1,0,0,0,0,KENAI
813,7/21/2017,0,0,0,0,0,0,KENAI
814,7/15/2017,17,0,0,0,0,0,KENAI
815,7/19/2017,43,1,0,1,0,0,KENAI
816,6/1/2017,4,0,0,0,0,0,KENAI
819,7/15/2017,3,0,0,0,0,0,KASILOF
823,7/16/2017,24,0,0,0,0,0,KENAI
825,7/20/2017,13,0,0,0,0,0,KASILOF
825,7/24/2017,11,0,0,1,1,1,KASILOF
825,8/3/2017,0,0,0,0,0,0,KASILOF
827,7/16/2017,3,0,0,0,0,0,KENAI
827,7/21/2017,1,0,0,0,0,0,KENAI
827,7/22/2017,4,0,0,0,0,0,KENAI
827,7/28/2017,3,0,0,0,0,0,KENAI
827,7/29/2017,6,0,0,0,0,0,KENAI
831,7/17/2017,1,0,0,0,0,0,KENAI
831,7/18/2017,7,0,0,0,0,0,KENAI
831,7/19/2017,4,0,0,0,0,0,KENAI
831,7/20/2017,7,0,0,0,0,0,KENAI
832,7/20/2017,8,0,0,0,0,0,KENAI
832,7/21/2017,0,0,0,0,0,0,KENAI
832,7/22/2017,2,0,0,0,0,0,KENAI
835,7/19/2017,21,0,0,0,0,0,KENAI
836,7/16/2017,29,0,0,0,0,0,KASILOF
836,7/17/2017,14,0,0,0,0,3,KASILOF
837,7/19/2017,8,0,0,0,0,0,KENAI
837,7/20/2017,9,0,0,0,0,0,KENAI
838,7/17/2017,4,0,0,0,0,0,KENAI
841,7/20/2017,5,0,0,0,0,0,KENAI
841,7/21/2017,2,0,0,0,0,0,KENAI
845,7/17/2017,2,0,0,0,0,0,KENAI
845,7/18/2017,1,0,0,0,0,0,KENAI
848,7/26/2017,8,0,0,4,0,0,KENAI
851,7/22/2017,11,0,0,0,0,0,KENAI
852,7/19/2017,9,0,0,0,0,0,KASILOF
852,7/20/2017,5,0,0,0,0,1,KASILOF
852,7/21/2017,1,0,0,0,0,0,KASILOF
852,7/29/2017,5,0,0,0,0,0,FISH CREEK
853,7/18/2017,12,0,0,2,0,0,KASILOF
853,7/19/2017,21,0,0,0,0,0,KASILOF
854,7/21/2017,1,0,0,0,0,0,KENAI
855,7/18/2017,2,0,0,0,0,1,KENAI
857,7/21/2017,5,0,0,0,0,0,KENAI
857,7/31/2017,4,0,0,1,0,0,KENAI
859,7/19/2017,16,0,0,1,0,0,KENAI
859,7/29/2017,5,0,0,0,0,0,KENAI
862,7/23/2017,18,0,0,0,0,0,KASILOF
863,7/23/2017,3,0,0,1,0,0,KENAI
864,7/20/2017,6,0,0,0,0,0,KENAI
864,7/25/2017,3,0,0,0,0,0,KENAI
867,7/19/2017,9,0,0,0,0,0,KENAI
867,7/20/2017,3,0,0,1,0,0,KENAI
869,7/21/2017,12,0,0,0,0,0,KENAI
870,1/1/1990,10,0,0,0,0,0,KENAI
871,7/21/2017,1,0,0,0,0,0,KENAI
872,7/20/2017,0,0,0,0,0,0,KENAI
873,7/23/2017,35,0,0,0,0,0,KENAI
874,7/20/2017,6,0,0,0,0,0,KENAI
874,7/21/2017,2,0,0,0,0,0,KENAI
876,7/19/2017,25,0,0,0,0,0,KENAI
877,7/19/2017,1,0,0,0,0,0,KENAI
877,7/20/2017,0,0,0,9,0,0,KENAI
877,7/21/2017,0,0,0,3,0,1,KENAI
879,7/21/2017,22,0,0,0,0,0,KENAI
879,7/22/2017,8,0,0,0,0,0,KENAI
879,7/24/2017,15,1,0,0,0,0,KENAI
881,7/21/2017,3,0,0,0,0,0,KENAI
881,7/22/2017,6,0,0,2,0,1,KENAI
884,7/23/2017,2,0,0,0,0,0,KENAI
886,7/20/2017,3,0,0,0,0,0,KASILOF
886,7/23/2017,12,0,0,0,0,0,KASILOF
887,7/20/2017,7,0,0,0,0,0,KENAI
887,7/21/2017,10,0,0,0,0,0,KENAI
887,7/22/2017,2,0,0,0,0,0,KENAI
888,7/24/2017,3,0,0,0,0,0,KASILOF
888,7/25/2017,22,0,0,0,0,0,KASILOF
890,7/22/2017,1,0,0,0,0,0,KENAI
891,7/22/2017,35,0,0,0,0,0,KENAI
894,7/22/2017,15,0,0,0,0,0,KENAI
895,7/22/2017,18,0,0,0,0,0,KENAI
899,7/1/2017,11,0,0,0,0,0,KASILOF
899,7/8/2017,4,0,0,0,0,0,KASILOF
899,7/14/2017,10,0,0,0,0,0,KASILOF
901,7/22/2017,5,0,0,0,0,0,KENAI
902,7/24/2017,10,0,0,0,0,0,KASILOF
903,7/22/2017,7,0,0,0,0,0,KENAI
906,7/22/2017,9,0,0,0,0,0,KENAI
906,7/23/2017,2,0,0,0,0,0,KENAI
907,6/25/2017,2,0,0,0,0,0,KENAI
907,6/26/2017,1,0,0,0,0,0,KENAI
908,7/21/2017,7,0,0,0,0,0,KENAI
911,7/22/2017,9,0,0,0,0,0,KENAI
912,7/22/2017,9,0,0,0,0,0,KENAI
913,7/22/2017,6,0,0,0,0,0,KENAI
913,7/26/2017,40,0,0,0,0,0,KENAI
914,7/23/2017,5,0,0,0,0,0,KENAI
916,7/21/2017,6,0,0,0,0,1,KENAI
918,7/22/2017,4,0,0,0,0,0,KENAI
918,7/23/2017,12,0,0,0,0,0,KENAI
918,7/27/2017,1,0,0,0,0,0,FISH CREEK
918,7/28/2017,4,0,0,0,0,0,FISH CREEK
920,7/27/2017,7,0,0,0,0,0,KENAI
920,7/28/2017,20,0,0,0,0,0,KENAI
920,7/29/2017,20,0,0,0,0,0,KENAI
921,7/21/2017,9,0,0,0,0,0,KENAI
923,7/12/2017,0,0,0,0,0,0,KENAI
923,7/13/2017,0,0,0,0,0,0,KENAI
923,7/21/2017,12,0,0,0,0,0,KENAI
923,7/22/2017,3,0,0,0,0,0,KENAI
924,7/18/2017,2,0,0,0,0,0,KENAI
929,7/22/2017,1,0,0,0,0,0,KASILOF
929,8/5/2017,12,0,0,0,0,0,KASILOF
929,8/6/2017,13,0,0,1,1,1,KASILOF
932,7/22/2017,22,0,0,6,0,0,UNKNOWN
932,7/23/2017,18,0,0,2,0,0,KASILOF
934,7/22/2017,4,0,0,0,0,0,KENAI
936,7/27/2017,25,0,0,0,0,0,KENAI
937,7/15/2017,12,0,0,1,0,0,KENAI
938,7/22/2017,10,2,0,1,0,0,KENAI
939,7/23/2017,0,0,0,0,0,0,KENAI
952,7/23/2017,2,0,0,1,0,1,KENAI
953,7/23/2017,6,0,0,0,0,0,KENAI
954,7/24/2017,9,0,0,0,0,0,KENAI
954,7/28/2017,4,0,0,0,0,0,FISH CREEK
955,7/23/2017,8,0,0,0,0,0,KENAI
956,7/20/2017,2,0,0,0,0,1,KENAI
957,7/25/2017,24,0,0,0,0,2,KASILOF
958,7/24/2017,10,0,0,1,0,0,KENAI
960,7/24/2017,20,0,0,0,0,0,KENAI
961,7/26/2017,22,0,0,1,0,0,KENAI
963,7/24/2017,44,0,0,0,0,0,KENAI
964,7/24/2017,34,0,0,0,0,0,KENAI
966,7/25/2017,7,0,0,0,0,0,KENAI
966,7/26/2017,28,0,0,0,0,0,KENAI
967,7/26/2017,1,0,0,0,0,0,KENAI
970,7/27/2017,6,0,0,0,0,0,KENAI
970,7/28/2017,6,0,0,0,0,0,KENAI
971,7/26/2017,13,0,0,2,0,0,KENAI
972,7/28/2017,2,0,0,0,0,0,KENAI
972,7/29/2017,3,0,0,0,0,0,KENAI
975,7/27/2017,7,0,0,2,0,0,KASILOF
976,7/28/2017,3,0,0,0,0,0,FISH CREEK
980,7/27/2017,11,0,0,0,0,0,KASILOF
980,7/28/2017,19,0,0,0,0,0,UNKNOWN
982,7/26/2017,13,0,0,0,0,0,KENAI
982,7/27/2017,19,0,0,0,0,0,KENAI
986,7/30/2017,8,0,0,0,0,0,KENAI
988,7/30/2017,0,0,0,0,0,0,FISH CREEK
989,7/27/2017,3,0,0,0,0,0,KENAI
989,7/28/2017,13,0,0,0,0,0,KENAI
990,7/29/2017,10,0,0,0,0,0,KENAI
991,7/27/2017,0,0,0,0,0,0,FISH CREEK
991,7/28/2017,6,0,0,0,0,0,FISH CREEK
995,7/28/2017,25,0,0,0,0,0,KENAI
999,7/28/2017,43,0,0,0,0,0,KENAI
1109,6/23/2017,10,0,0,0,0,0,KASILOF
1110,7/21/2017,2,0,0,0,0,0,KASILOF
1111,7/26/2017,35,0,0,0,0,0,KENAI
1113,6/17/2017,12,0,0,0,0,0,KASILOF
1115,7/10/2017,6,0,0,0,0,0,KENAI
1116,7/2/2017,0,0,0,0,0,0,KENAI
1116,7/3/2017,0,0,0,0,0,0,KENAI
1116,7/29/2017,0,0,0,0,0,0,KENAI
1118,7/13/2017,3,0,0,0,0,0,KASILOF
1118,7/14/2017,2,0,0,0,0,0,KASILOF
1119,7/22/2017,3,0,0,0,0,0,KENAI
1119,7/28/2017,2,0,0,0,0,0,FISH CREEK
1122,7/21/2017,11,0,0,0,0,0,KENAI
1122,7/22/2017,12,0,0,1,0,0,KENAI
1123,7/22/2017,10,0,0,0,0,0,KENAI
1123,7/30/2017,1,0,0,0,0,0,KENAI
1124,7/9/2017,1,0,0,0,0,0,KASILOF
1124,8/4/2017,9,0,0,0,0,0,KASILOF
1125,7/14/2017,3,0,0,0,0,0,KASILOF
1125,7/19/2017,6,0,0,0,0,0,KENAI
1126,7/10/2017,3,0,0,1,0,0,KENAI
1126,7/16/2017,7,0,0,0,0,0,KASILOF
1126,8/6/2017,13,0,0,0,0,0,KASILOF
1128,7/21/2017,8,0,0,2,0,0,KENAI
1128,7/23/2017,10,0,0,0,0,0,KENAI
1129,7/17/2017,5,0,0,0,0,0,KENAI
1130,7/14/2017,4,0,0,1,0,0,KENAI
1130,7/15/2017,1,0,0,0,0,0,KENAI
1131,7/14/2017,8,0,0,1,0,3,KENAI
1132,7/19/2017,3,0,0,0,0,0,KENAI
1132,7/20/2017,1,0,0,0,0,0,KENAI
1132,8/2/2017,3,0,0,0,0,0,KASILOF
1132,8/4/2017,3,0,2,0,0,0,KASILOF
1134,7/15/2017,8,0,0,0,0,0,KENAI
1134,7/16/2017,10,0,0,0,0,0,KENAI
1136,7/19/2017,50,0,0,0,0,0,KENAI
1138,7/19/2017,11,0,0,0,0,0,KENAI
1138,7/20/2017,24,0,0,0,0,0,KENAI
1139,7/23/2017,2,0,0,2,0,0,KENAI
1139,7/29/2017,9,0,0,2,0,0,KENAI
1141,7/29/2017,6,0,0,0,0,0,KENAI
1147,7/20/2017,22,0,0,0,0,0,KASILOF
1149,7/25/2017,2,0,0,0,0,0,KASILOF
1150,7/21/2017,4,0,0,0,0,0,KENAI
1153,7/16/2017,3,1,0,0,0,0,KENAI
1153,7/17/2017,9,0,0,0,0,0,KENAI
1154,7/23/2017,20,0,0,0,0,0,KASILOF
1155,7/17/2017,24,1,0,0,0,0,KENAI
1156,7/22/2017,2,0,0,0,0,0,KENAI
1156,7/23/2017,3,0,0,0,0,0,KENAI
1163,7/22/2017,3,0,0,0,0,0,KENAI
1163,7/23/2017,2,0,0,0,0,0,KENAI
1165,7/20/2017,8,0,0,0,0,0,KASILOF
1165,7/21/2017,5,0,0,0,0,0,KASILOF
1165,7/22/2017,10,0,0,0,0,0,KASILOF
1168,6/18/2017,25,0,0,0,0,0,KASILOF
1168,7/20/2017,9,0,0,0,0,0,KENAI
1169,7/17/2017,3,0,0,0,0,0,KENAI
1169,7/18/2017,1,0,0,0,0,0,KENAI
1170,7/19/2017,15,0,0,0,0,0,KENAI
1171,7/20/2017,9,0,0,1,0,0,KENAI
1171,7/29/2017,25,0,0,0,0,0,UNKNOWN
1172,7/19/2017,11,0,0,0,0,0,KENAI
1172,7/20/2017,11,0,0,0,0,0,KENAI
1173,7/19/2017,7,0,0,0,0,0,KENAI
1174,7/16/2017,0,0,0,0,0,0,KENAI
1175,7/17/2017,17,0,0,0,0,0,KENAI
1175,7/18/2017,4,0,0,0,0,0,KENAI
1175,7/19/2017,8,0,0,0,0,0,KENAI
1177,7/19/2017,20,0,0,0,0,0,KENAI
1177,7/26/2017,23,0,0,0,0,0,KENAI
1178,7/19/2017,15,0,0,0,0,0,KENAI
1178,7/20/2017,8,0,0,0,0,0,KENAI
1178,7/21/2017,2,0,0,0,0,0,KENAI
1179,7/19/2017,10,0,0,1,0,0,KENAI
1179,7/20/2017,0,0,0,0,0,0,KENAI
1182,7/20/2017,10,0,0,0,0,0,KENAI
1182,7/21/2017,4,0,0,0,0,0,KENAI
1183,7/20/2017,6,0,0,0,0,0,KENAI
1185,7/21/2017,8,0,0,0,0,0,KENAI
1185,7/22/2017,8,0,0,0,0,0,KENAI
1185,7/23/2017,4,0,0,0,0,0,KENAI
1186,7/22/2017,26,0,0,0,0,0,KENAI
1187,7/28/2017,5,0,0,0,0,0,KENAI
1187,7/29/2017,5,0,0,0,0,0,KENAI
1188,7/23/2017,3,0,0,0,0,0,KENAI
1189,7/21/2017,0,0,0,0,0,0,KASILOF
1189,7/22/2017,0,0,0,0,0,0,KASILOF
1190,7/22/2017,2,0,0,0,0,0,KASILOF
1191,7/22/2017,4,0,0,0,0,0,KASILOF
1192,7/22/2017,30,0,0,1,0,0,KENAI
1192,7/23/2017,10,0,0,1,0,0,KENAI
1192,7/29/2017,15,0,0,0,0,0,KENAI
1193,7/25/2017,0,0,0,0,0,0,KENAI
1195,7/18/2017,22,0,0,0,0,0,KENAI
1195,7/25/2017,13,0,0,0,0,0,KENAI
1196,7/24/2017,5,0,0,0,0,0,KENAI
1196,7/29/2017,17,0,0,0,0,0,KENAI
1199,7/23/2017,20,0,0,0,0,0,KENAI
1199,7/24/2017,5,0,0,0,0,0,KENAI
1200,7/23/2017,20,0,0,0,0,0,KENAI
1200,7/24/2017,5,0,0,0,0,0,KENAI
1201,7/23/2017,2,0,0,0,0,0,KENAI
1202,7/24/2017,35,0,0,0,0,0,KENAI
1203,7/11/2017,11,0,0,0,0,0,KENAI
1203,7/18/2017,13,0,0,0,0,0,KENAI
1204,7/24/2017,0,0,0,0,0,0,KASILOF
1205,7/24/2017,6,0,0,0,0,0,KASILOF
1206,7/25/2017,4,0,0,0,0,0,KENAI
1206,7/26/2017,4,0,0,0,0,1,KENAI
1206,7/27/2017,0,0,0,0,0,1,KENAI
1206,7/30/2017,13,0,0,4,0,2,KENAI
1206,7/31/2017,4,0,0,0,0,0,KENAI
1207,7/25/2017,11,0,0,0,2,0,KENAI
1211,7/16/2017,15,0,0,0,0,0,KENAI
1212,7/15/2017,8,0,0,0,0,0,KENAI
1214,7/27/2017,1,0,0,0,0,0,KENAI
1215,7/27/2017,3,0,0,1,0,0,KENAI
1221,7/30/2017,17,0,0,0,0,0,KENAI
1222,7/30/2017,6,0,0,3,0,1,KASILOF
1222,7/31/2017,3,0,0,0,0,0,KASILOF
1222,8/1/2017,13,0,0,0,0,0,KASILOF
1224,8/6/2017,18,0,0,0,0,0,KASILOF
1251,7/27/2017,14,0,0,0,0,0,KENAI
1251,7/28/2017,1,0,0,0,0,0,KENAI
1252,7/28/2017,7,0,0,0,0,0,KENAI
1253,7/29/2017,31,0,0,0,0,0,KENAI
1254,7/28/2017,0,0,0,0,0,0,FISH CREEK
1255,7/22/2017,34,0,0,0,0,0,KASILOF
1257,7/28/2017,35,0,0,0,0,0,KENAI
1258,7/28/2017,81,0,0,1,0,0,KENAI
1261,6/1/2017,2,0,0,0,0,0,FISH CREEK
1261,6/2/2017,3,0,0,0,0,0,FISH CREEK
1263,7/28/2017,3,0,0,3,0,0,FISH CREEK
1264,7/28/2017,3,0,3,0,0,0,FISH CREEK
1272,7/29/2017,0,0,0,0,0,0,KENAI
1273,7/30/2017,2,0,0,0,0,0,KASILOF
1275,7/29/2017,2,0,0,0,0,0,KENAI
1276,7/29/2017,0,0,0,0,0,1,KASILOF
1278,7/29/2017,4,0,0,0,0,0,KENAI
1280,7/27/2017,2,0,0,0,0,0,FISH CREEK
1280,8/1/2017,2,0,0,0,0,0,KENAI
1282,7/30/2017,3,0,1,0,0,0,KENAI
1283,8/7/2017,6,0,0,0,0,0,KASILOF
1284,8/5/2017,15,0,0,0,0,0,KASILOF
1285,8/7/2017,0,0,0,0,0,0,KASILOF
1287,8/4/2017,20,0,3,0,0,1,KASILOF
1288,8/5/2017,32,0,0,0,0,0,KASILOF
1301,8/1/2017,22,0,0,0,0,0,KASILOF
1302,6/25/2017,8,0,0,0,0,0,KASILOF
1302,6/26/2017,10,0,0,0,0,0,KASILOF
1302,7/9/2017,39,0,0,0,0,0,KASILOF
1303,7/15/2017,10,0,0,0,0,0,KENAI
1307,7/18/2017,6,0,0,0,0,0,KENAI
1307,7/19/2017,5,0,0,0,0,0,KENAI
1307,7/25/2017,13,0,0,0,0,0,KENAI
1307,7/31/2017,1,0,0,0,0,0,KENAI
1311,6/21/2017,18,0,0,0,0,0,KASILOF
1311,6/23/2017,18,0,0,0,0,0,KASILOF
1311,6/24/2017,9,0,0,0,0,0,KASILOF
1313,7/20/2017,1,0,0,0,0,0,KENAI
1313,7/27/2017,29,0,0,0,0,0,KENAI
1314,7/1/2017,11,0,0,0,0,0,KASILOF
1314,7/2/2017,9,0,0,0,0,0,KASILOF
1319,6/10/2017,1,0,0,0,0,0,FISH CREEK
1319,6/19/2017,1,0,0,0,0,0,FISH CREEK
1319,6/25/2017,1,0,0,0,0,0,FISH CREEK
1319,7/30/2017,3,0,0,0,0,0,FISH CREEK
1319,8/2/2017,2,0,0,0,0,0,FISH CREEK
1322,7/31/2017,1,0,0,1,0,0,KENAI
1323,7/8/2017,1,0,0,0,0,0,KASILOF
1323,7/9/2017,5,0,0,2,0,0,KASILOF
1323,7/10/2017,6,0,0,0,0,0,KASILOF
1323,7/10/2017,4,0,0,0,0,0,KENAI
1323,7/11/2017,4,0,0,0,0,0,KASILOF
1327,7/16/2017,10,0,0,0,0,0,KASILOF
1327,7/17/2017,4,0,0,0,0,1,KASILOF
1327,7/29/2017,6,0,0,0,0,2,KASILOF
1327,7/31/2017,1,0,0,1,0,0,KASILOF
1328,7/23/2017,3,0,0,0,0,0,KASILOF
1328,8/1/2017,16,0,0,0,0,0,KASILOF
1329,7/20/2017,8,0,0,0,0,2,KENAI
1329,7/25/2017,6,1,0,0,0,1,KENAI
1329,7/28/2017,8,0,1,2,0,2,KENAI
1330,7/21/2017,11,0,0,0,0,0,KENAI
1330,7/22/2017,5,0,0,0,0,0,KENAI
1330,7/23/2017,9,0,0,0,0,0,KENAI
1331,7/15/2017,1,0,0,1,0,0,KENAI
1331,7/24/2017,2,0,0,1,0,0,KENAI
1331,7/29/2017,12,0,0,1,0,0,KENAI
1334,7/13/2017,6,0,0,0,0,0,KENAI
1334,7/20/2017,3,0,0,0,0,0,KENAI
1336,7/28/2017,35,0,0,0,0,0,KENAI
1338,7/6/2017,1,0,0,0,0,0,KENAI
1341,7/14/2017,1,0,0,0,0,0,KENAI
1344,7/7/2017,11,0,0,0,0,0,KASILOF
1344,7/8/2017,5,0,0,0,0,0,KASILOF
1344,7/17/2017,5,0,0,0,0,1,KASILOF
1344,7/18/2017,4,0,0,0,0,0,KASILOF
1344,7/19/2017,7,0,0,0,0,0,KASILOF
1348,7/27/2017,3,0,0,0,0,0,KENAI
1348,7/29/2017,32,0,0,0,0,0,KENAI
1350,7/22/2017,6,0,0,0,0,0,KENAI
1350,7/28/2017,30,0,0,0,0,0,KENAI
1353,7/28/2017,45,0,0,0,0,0,KENAI
1359,6/21/2017,25,0,0,0,0,0,KASILOF
1361,7/17/2017,7,0,0,0,0,0,KENAI
1361,7/18/2017,9,0,0,0,0,0,KENAI
1361,7/22/2017,4,0,0,0,0,0,KENAI
1361,7/29/2017,10,0,0,0,0,0,KASILOF
1362,6/17/2017,10,0,0,0,0,0,KASILOF
1367,7/19/2017,24,0,0,0,0,0,KENAI
1367,7/28/2017,8,0,0,1,0,0,KENAI
1367,7/29/2017,1,0,0,0,0,0,KENAI
1371,7/22/2017,12,0,0,0,0,0,KENAI
1371,7/27/2017,20,0,0,0,0,0,KASILOF
1372,7/10/2017,2,0,0,0,0,0,KASILOF
1372,7/11/2017,2,0,0,0,0,0,KASILOF
1372,7/25/2017,4,0,3,0,0,0,KASILOF
1372,7/26/2017,2,0,2,0,0,0,KASILOF
1378,7/8/2017,4,0,0,2,0,0,KASILOF
1378,7/22/2017,9,0,0,0,0,0,KENAI
1378,7/29/2017,16,0,0,4,0,0,KASILOF
1379,7/14/2017,17,0,0,0,0,0,KENAI
1379,7/15/2017,6,0,0,0,0,0,KENAI
1380,7/20/2017,10,0,0,0,0,2,KENAI
1382,7/15/2017,1,0,0,1,0,0,KENAI
1382,7/16/2017,3,0,0,0,0,0,KENAI
1382,7/22/2017,3,0,0,0,0,1,KENAI
1382,7/30/2017,3,0,0,2,0,0,KENAI
1384,6/15/2017,35,0,0,0,0,0,KASILOF
1389,7/20/2017,8,0,0,0,0,0,KENAI
1389,7/21/2017,18,0,0,0,0,0,KENAI
1389,7/22/2017,4,0,0,0,0,0,KENAI
1390,7/28/2017,6,0,0,0,0,0,KENAI
1390,7/29/2017,16,0,0,0,0,0,KENAI
1393,6/16/2017,16,0,0,0,0,0,KASILOF
1394,6/15/2017,0,0,0,0,0,0,KASILOF
1394,6/16/2017,7,0,0,0,0,0,KASILOF
1396,7/22/2017,5,0,0,1,0,0,KASILOF
1396,7/23/2017,2,0,0,0,0,0,KASILOF
1400,7/31/2017,1,0,0,0,0,0,KENAI
1403,7/20/2017,1,0,0,0,0,0,KENAI
1403,7/21/2017,1,0,0,0,0,0,KENAI
1403,7/28/2017,4,0,0,0,0,0,KASILOF
1403,7/29/2017,6,0,0,0,0,0,KENAI
1403,7/31/2017,6,0,0,0,0,0,KASILOF
1404,6/30/2017,10,0,0,0,0,0,KASILOF
1404,7/15/2017,9,0,0,0,0,0,KASILOF
1405,7/27/2017,2,0,0,1,0,0,KENAI
1408,7/22/2017,5,0,0,0,0,0,KENAI
1409,7/12/2017,12,0,0,0,0,0,UNKNOWN
1409,7/20/2017,17,0,0,0,0,0,KENAI
1411,7/23/2017,20,0,0,0,0,0,KENAI
