"","permit","fishery","red","king","coho","pink","chum","flounder","mailing","status","city"
"11273",86828,"KENAI",21,0,0,0,0,0,0,"HARVEST REPORTED","EAGLE RIVER"
"11274",86829,"FISH CREEK",3,0,4,0,0,0,0,"HARVEST REPORTED","PALMER"
"11275",86829,"KENAI",15,0,0,0,0,0,0,"HARVEST REPORTED","PALMER"
"11276",86830,"KENAI",5,0,0,1,0,0,0,"HARVEST REPORTED","WASILLA"
"11277",86831,"KENAI",2,0,0,0,0,0,2,"HARVEST REPORTED","SOLDOTNA"
"11278",86833,"KASILOF DIPNET",5,0,0,0,0,0,0,"HARVEST REPORTED","PALMER"
"11279",86836,"KENAI",13,0,0,0,0,1,0,"HARVEST REPORTED","WASILLA"
"11280",86837,"KENAI",10,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"11281",86838,"KENAI",17,0,0,5,0,0,0,"HARVEST REPORTED","SOLDOTNA"
"11282",86839,"KENAI",9,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11283",86840,"KENAI",0,0,0,0,0,0,0,"HARVEST REPORTED","PALMER"
"11284",86841,"KENAI",18,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11285",86842,"KENAI",31,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"11286",86843,"KENAI",10,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11287",86844,"KENAI",14,0,0,0,0,0,0,"HARVEST REPORTED","SOLDOTNA"
"11288",86845,"KENAI",10,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"11289",86848,"KENAI",5,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11290",86850,"KASILOF DIPNET",40,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11291",86852,"KENAI",35,0,0,0,0,0,0,"HARVEST REPORTED","EAGLE RIVER"
"11292",86853,"KENAI",13,0,0,2,0,0,2,"HARVEST REPORTED","ANCHORAGE"
"11293",86854,"KENAI",10,0,0,5,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11294",86856,"KENAI",44,0,0,3,0,0,2,"HARVEST REPORTED","ANCHORAGE"
"11295",86857,"KENAI",10,0,0,3,0,0,0,"HARVEST REPORTED","WASILLA"
"11296",86858,"KENAI",4,0,0,1,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11297",86859,"KASILOF DIPNET",34,0,0,0,0,0,0,"HARVEST REPORTED","GIRDWOOD"
"11298",86859,"KENAI",11,0,0,0,0,0,0,"HARVEST REPORTED","GIRDWOOD"
"11299",86860,"KENAI",28,0,0,0,0,0,2,"HARVEST REPORTED","EAGLE RIVER"
"11300",86861,"KENAI",20,0,0,0,0,0,1,"HARVEST REPORTED","PALMER"
"11301",86862,"KENAI",4,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11302",86864,"KENAI",3,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11303",86865,"KENAI",26,0,0,0,0,0,0,"HARVEST REPORTED","PALMER"
"11304",86866,"KENAI",32,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"11305",86867,"KENAI",42,0,0,1,0,0,0,"HARVEST REPORTED","FAIRBANKS"
"11306",86868,"KASILOF DIPNET",19,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11307",86873,"KENAI",27,0,0,7,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11308",86874,"FISH CREEK",7,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11309",86874,"KENAI",1,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11310",86876,"KENAI",13,0,0,0,0,0,0,"HARVEST REPORTED","HOMER"
"11311",86877,"FISH CREEK",10,0,0,1,0,0,0,"HARVEST REPORTED","WASILLA"
"11312",86877,"KENAI",42,0,0,8,0,0,0,"HARVEST REPORTED","WASILLA"
"11313",86879,"KENAI",9,0,0,0,0,0,0,"HARVEST REPORTED","PALMER"
"11314",86880,"KASILOF DIPNET",36,0,0,0,0,0,0,"HARVEST REPORTED","CHUGIAK"
"11315",86882,"KENAI",16,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11316",86885,"KASILOF DIPNET",16,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11317",86886,"KASILOF DIPNET",8,0,0,0,0,0,0,"HARVEST REPORTED","SOLDOTNA"
"11318",86886,"KENAI",8,0,0,0,0,0,0,"HARVEST REPORTED","SOLDOTNA"
"11319",86887,"KENAI",15,0,0,2,0,0,0,"HARVEST REPORTED","WASILLA"
"11320",86888,"KENAI",25,0,0,1,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11321",86889,"KASILOF DIPNET",13,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11322",86890,"KENAI",10,0,0,0,0,0,0,"HARVEST REPORTED","EAGLE RIVER"
"11323",86891,"KENAI",29,0,0,1,0,0,0,"HARVEST REPORTED","EAGLE RIVER"
"11324",86892,"KENAI",8,0,0,0,0,0,0,"HARVEST REPORTED","KENAI"
"11325",86893,"KENAI",15,0,0,0,0,0,0,"HARVEST REPORTED","SUTTON"
"11326",86894,"KENAI",4,0,0,4,0,0,0,"HARVEST REPORTED","WASILLA"
"11327",86895,"KENAI",25,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11328",86897,"KENAI",4,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11329",86898,"KASILOF DIPNET",38,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"11330",86900,"KASILOF DIPNET",70,0,0,0,0,0,1,"HARVEST REPORTED","WASILLA"
"11331",86901,"KENAI",19,0,0,1,0,0,0,"HARVEST REPORTED","WASILLA"
"11332",86902,"KENAI",26,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11333",86904,"KENAI",22,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11334",86905,"KASILOF DIPNET",60,0,0,0,0,0,0,"HARVEST REPORTED","FAIRBANKS"
"11335",86906,"KENAI",25,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11336",86908,"KENAI",30,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11337",86910,"KENAI",8,0,0,0,0,0,2,"HARVEST REPORTED","ANCHORAGE"
"11338",86912,"KENAI",15,0,0,0,0,0,0,"HARVEST REPORTED","PALMER"
"11339",86914,"KENAI",37,0,0,0,0,0,0,"HARVEST REPORTED","GALENA"
"11340",86915,"KENAI",10,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"11341",86916,"KENAI",6,0,0,3,0,0,0,"HARVEST REPORTED","KENAI"
"11342",86917,"KENAI",10,0,0,0,0,1,0,"HARVEST REPORTED","ANCHORAGE"
"11343",86919,"KENAI",5,0,0,0,0,0,0,"HARVEST REPORTED","FAIRBANKS"
"11344",86920,"KENAI",15,0,0,0,0,0,1,"HARVEST REPORTED","ANCHORAGE"
"11345",86923,"KENAI",7,0,0,0,0,0,0,"HARVEST REPORTED","PALMER"
"11346",86924,"FISH CREEK",0,0,0,1,0,0,0,"HARVEST REPORTED","PALMER"
"11347",86924,"KENAI",13,0,0,2,0,0,0,"HARVEST REPORTED","PALMER"
"11348",86926,"KENAI",6,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11349",86927,"KASILOF DIPNET",21,0,6,0,0,0,0,"HARVEST REPORTED","KASILOF"
"11350",86928,"KENAI",25,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"11351",86929,"KENAI",3,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11352",86930,"KENAI",8,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11353",86931,"KASILOF DIPNET",27,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"11354",86934,"KENAI",41,0,0,1,0,0,0,"HARVEST REPORTED","WASILLA"
"11355",86935,"KENAI",5,0,0,20,0,0,2,"HARVEST REPORTED","SOLDOTNA"
"11356",86936,"KENAI",29,0,0,1,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11357",86938,"KENAI",18,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11358",86939,"KASILOF DIPNET",30,0,0,5,0,0,0,"HARVEST REPORTED","WASILLA"
"11359",86940,"KENAI",6,0,0,0,0,1,2,"HARVEST REPORTED","ANCHORAGE"
"11360",86941,"KENAI",32,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11361",86943,"KENAI",11,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"11362",86944,"KENAI",15,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11363",86948,"KENAI",0,0,0,0,0,0,1,"HARVEST REPORTED","WASILLA"
"11364",86949,"KENAI",3,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11365",86950,"KENAI",21,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"11366",86951,"KENAI",20,0,0,0,0,0,1,"HARVEST REPORTED","ANCHORAGE"
"11367",86952,"KENAI",11,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11368",86953,"KENAI",3,0,0,1,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11369",86955,"KENAI",0,0,0,0,0,0,1,"HARVEST REPORTED","PALMER"
"11370",86956,"KENAI",16,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11371",86957,"KENAI",26,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11372",86959,"KENAI",14,0,0,0,0,1,0,"HARVEST REPORTED","HOMER"
"11373",86960,"KENAI",2,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11374",86961,"KENAI",38,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11375",86962,"KENAI",55,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11376",86963,"KENAI",18,0,0,1,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11377",86965,"KASILOF DIPNET",38,0,0,0,0,0,0,"HARVEST REPORTED","CHUGIAK"
"11378",86967,"KENAI",6,0,0,1,0,0,0,"HARVEST REPORTED","WASILLA"
"11379",86970,"KASILOF DIPNET",65,0,0,0,0,0,0,"HARVEST REPORTED","FAIRBANKS"
"11380",86971,"KENAI",0,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11381",86972,"KENAI",6,0,0,0,0,0,0,"HARVEST REPORTED","GIRDWOOD"
"11382",86975,"KENAI",4,0,0,1,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11383",86978,"KENAI",42,0,0,2,0,0,0,"HARVEST REPORTED","WASILLA"
"11384",86980,"KENAI",11,0,0,5,0,0,0,"HARVEST REPORTED","WASILLA"
"11385",86982,"KENAI",18,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11386",86984,"KASILOF DIPNET",22,0,0,0,0,0,0,"HARVEST REPORTED","EAGLE RIVER"
"11387",86987,"KASILOF DIPNET",21,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"11388",86988,"KENAI",20,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"11389",86989,"KENAI",45,0,0,0,0,0,0,"HARVEST REPORTED","PALMER"
"11390",86990,"KENAI",9,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11391",86991,"KENAI",10,0,0,0,0,0,0,"HARVEST REPORTED","BIG LAKE"
"11392",86992,"KASILOF DIPNET",16,0,0,0,0,0,0,"HARVEST REPORTED","WILLOW"
"11393",86993,"KASILOF DIPNET",5,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11394",86994,"KENAI",8,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11395",86995,"KENAI",22,0,0,0,0,0,0,"HARVEST REPORTED","PALMER"
"11396",86996,"KENAI",10,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11397",86997,"KASILOF DIPNET",24,0,0,0,0,0,0,"HARVEST REPORTED","EAGLE RIVER"
"11398",86997,"KENAI",15,0,0,0,0,1,0,"HARVEST REPORTED","EAGLE RIVER"
"11399",86999,"KASILOF DIPNET",28,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11400",87000,"KENAI",19,0,0,9,0,2,0,"HARVEST REPORTED","WASILLA"
"11401",87004,"KENAI",10,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"11402",87006,"KENAI",10,0,0,0,0,0,1,"HARVEST REPORTED","ANCHORAGE"
"11403",87007,"KASILOF DIPNET",21,0,0,0,0,0,1,"HARVEST REPORTED","ANCHORAGE"
"11404",87008,"KENAI",8,0,0,2,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11405",87009,"KENAI",10,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11406",87011,"KENAI",30,0,0,0,0,0,0,"HARVEST REPORTED","EAGLE RIVER"
"11407",87012,"KENAI",4,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11408",87016,"KENAI",9,0,0,1,0,0,0,"HARVEST REPORTED","STERLING"
"11409",87017,"KENAI",15,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11410",87018,"KASILOF DIPNET",15,0,0,2,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11411",87018,"KENAI",0,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11412",87020,"KASILOF DIPNET",21,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11413",87023,"KASILOF DIPNET",6,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11414",87026,"KENAI",0,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11415",87027,"KASILOF DIPNET",23,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11416",87028,"KENAI",65,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11417",87032,"KENAI",18,0,0,7,0,0,0,"HARVEST REPORTED","PALMER"
"11418",87033,"KENAI",5,0,0,0,0,5,0,"HARVEST REPORTED","ANCHORAGE"
"11419",87035,"KENAI",10,0,0,0,0,0,2,"HARVEST REPORTED","ANCHORAGE"
"11420",87036,"KENAI",18,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11421",87038,"KENAI",10,0,0,0,0,0,0,"HARVEST REPORTED","EAGLE RIVER"
"11422",87039,"KASILOF DIPNET",38,0,0,0,0,0,0,"HARVEST REPORTED","PALMER"
"11423",87040,"KENAI",40,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11424",87042,"KENAI",25,0,0,2,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11425",87043,"KENAI",20,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"11426",87045,"KENAI",3,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11427",87046,"KENAI",0,0,0,0,0,0,0,"HARVEST REPORTED","SOLDOTNA"
"11428",87047,"KENAI",33,0,0,0,0,0,1,"HARVEST REPORTED","ANCHORAGE"
"11429",87048,"KENAI",31,0,0,0,0,0,1,"HARVEST REPORTED","ANCHORAGE"
"11430",87050,"KENAI",12,0,0,4,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11431",87051,"KENAI",4,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11432",87052,"KENAI",29,0,1,0,0,0,0,"HARVEST REPORTED","KENAI"
"11433",87053,"KENAI",4,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11434",87054,"KASILOF DIPNET",9,0,0,0,0,1,0,"HARVEST REPORTED","JBER"
"11435",87055,"KENAI",16,0,0,1,0,0,0,"HARVEST REPORTED","STERLING"
"11436",87056,"KENAI",25,0,0,4,0,0,0,"HARVEST REPORTED","WASILLA"
"11437",87057,"KENAI",17,0,0,1,0,2,0,"HARVEST REPORTED","CHUGIAK"
"11438",87058,"KENAI",13,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11439",87059,"KENAI",25,0,1,1,0,10,0,"HARVEST REPORTED","ANCHORAGE"
"11440",87060,"KENAI",1,0,0,0,0,0,0,"HARVEST REPORTED","STERLING"
"11441",87061,"KENAI",10,0,0,0,0,1,0,"HARVEST REPORTED","KENAI"
"11442",87062,"KENAI",0,0,0,0,0,0,0,"HARVEST REPORTED","KENAI"
"11443",87063,"KASILOF DIPNET",55,0,0,0,0,0,0,"HARVEST REPORTED","BIG LAKE"
"11444",87064,"KASILOF DIPNET",25,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"11445",87065,"KENAI",6,0,0,0,0,0,0,"HARVEST REPORTED","FAIRBANKS"
"11446",87066,"KENAI",6,0,0,0,0,0,0,"HARVEST REPORTED","FAIRBANKS"
"11447",87067,"KENAI",19,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11448",87068,"KENAI",72,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11449",87069,"KENAI",18,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11450",87070,"KENAI",10,0,0,3,0,0,0,"HARVEST REPORTED","EAGLE RIVER"
"11451",87071,"KENAI",18,0,0,0,0,0,2,"HARVEST REPORTED","ANCHORAGE"
"11452",87072,"KASILOF DIPNET",35,0,0,0,0,0,0,"HARVEST REPORTED","EAGLE RIVER"
"11453",87073,"KENAI",0,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11454",87074,"KENAI",10,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11455",87076,"KASILOF DIPNET",62,0,0,2,0,0,0,"HARVEST REPORTED","PALMER"
"11456",87077,"KENAI",0,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11457",87080,"KASILOF DIPNET",20,0,0,0,0,0,0,"HARVEST REPORTED","EAGLE RIVER"
"11458",87081,"KENAI",21,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11459",87082,"KENAI",35,0,0,0,0,0,0,"HARVEST REPORTED","EAGLE RIVER"
"11460",87083,"KENAI",16,0,0,0,4,0,0,"HARVEST REPORTED","WASILLA"
"11461",87085,"KENAI",13,0,0,0,0,0,0,"HARVEST REPORTED","KASILOF"
"11462",87086,"KASILOF DIPNET",35,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11463",87087,"UNKNOWN",0,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11464",87089,"KENAI",33,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11465",87090,"FISH CREEK",8,0,0,0,0,0,0,"HARVEST REPORTED","PALMER"
"11466",87090,"KASILOF DIPNET",16,0,0,0,0,0,0,"HARVEST REPORTED","PALMER"
"11467",87091,"KENAI",10,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"11468",87093,"KENAI",2,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11469",87094,"KENAI",11,0,0,0,0,0,0,"HARVEST REPORTED","EAGLE RIVER"
"11470",87096,"KENAI",17,0,0,3,0,1,0,"HARVEST REPORTED","ANCHORAGE"
"11471",87097,"KENAI",2,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11472",87099,"KENAI",2,0,0,0,0,0,0,"HARVEST REPORTED","PALMER"
"11473",87100,"KENAI",28,0,0,0,0,0,0,"HARVEST REPORTED","PALMER"
"11474",87102,"KASILOF DIPNET",8,0,0,0,0,0,0,"HARVEST REPORTED","EAGLE RIVER"
"11475",87104,"KENAI",18,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11476",87105,"KASILOF DIPNET",0,0,0,0,0,0,0,"HARVEST REPORTED","KENAI"
"11477",87105,"KENAI",10,0,0,0,0,1,0,"HARVEST REPORTED","KENAI"
"11478",87106,"KENAI",10,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11479",87107,"KENAI",15,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11480",87110,"KENAI",25,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11481",87115,"KENAI",6,0,0,0,0,0,0,"HARVEST REPORTED","GIRDWOOD"
"11482",87119,"KENAI",24,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11483",87120,"KENAI",33,0,0,2,0,0,0,"HARVEST REPORTED","PALMER"
"11484",87121,"KASILOF DIPNET",15,0,0,0,0,0,1,"HARVEST REPORTED","ANCHORAGE"
"11485",87123,"KENAI",12,0,0,0,0,0,2,"HARVEST REPORTED","WASILLA"
"11486",87126,"KENAI",44,0,0,0,0,3,0,"HARVEST REPORTED","WASILLA"
"11487",87126,"UNKNOWN",11,0,0,0,0,2,0,"HARVEST REPORTED","WASILLA"
"11488",87127,"KASILOF DIPNET",39,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"11489",87128,"KENAI",35,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"11490",87129,"KENAI",48,0,0,0,0,0,0,"HARVEST REPORTED","SOLDOTNA"
"11491",87130,"KASILOF DIPNET",11,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11492",87131,"KENAI",18,0,0,0,0,0,0,"HARVEST REPORTED","DIVIDE"
"11493",87132,"KENAI",24,0,0,1,0,0,0,"HARVEST REPORTED","STERLING"
"11494",87133,"KENAI",43,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"11495",87136,"KENAI",15,0,0,2,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11496",87140,"FISH CREEK",21,0,0,0,0,0,2,"HARVEST REPORTED","PALMER"
"11497",87140,"KENAI",9,0,0,0,0,0,2,"HARVEST REPORTED","PALMER"
"11498",87142,"KENAI",12,0,0,1,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11499",87143,"KENAI",28,0,0,6,0,0,1,"HARVEST REPORTED","ANCHORAGE"
"11500",87144,"KENAI",17,0,0,0,0,1,0,"HARVEST REPORTED","ANCHORAGE"
"11501",87145,"KASILOF DIPNET",28,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11502",87147,"KENAI",35,0,0,0,0,0,0,"HARVEST REPORTED","KENAI"
"11503",87149,"KENAI",4,0,0,0,0,0,0,"HARVEST REPORTED","EAGLE RIVER"
"11504",87151,"KENAI",50,0,0,5,0,0,0,"HARVEST REPORTED","FAIRBANKS"
"11505",87152,"KENAI",31,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"11506",87153,"KENAI",2,0,0,0,0,0,0,"HARVEST REPORTED","EAGLE RIVER"
"11507",87154,"KENAI",14,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11508",87155,"KENAI",2,0,0,15,2,0,0,"HARVEST REPORTED","ANCHORAGE"
"11509",87156,"KENAI",24,0,0,1,0,2,0,"HARVEST REPORTED","ANCHORAGE"
"11510",87157,"KENAI",6,0,0,0,0,0,1,"HARVEST REPORTED","PALMER"
"11511",87158,"KASILOF DIPNET",30,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11512",87159,"KENAI",5,0,0,1,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11513",87160,"KENAI",44,0,0,3,0,0,0,"HARVEST REPORTED","VALDEZ"
"11514",87162,"KENAI",20,0,0,2,0,4,0,"HARVEST REPORTED","ANCHORAGE"
"11515",87163,"KENAI",31,0,0,2,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11516",87164,"KENAI",23,0,0,1,0,1,0,"HARVEST REPORTED","WASILLA"
"11517",87165,"KENAI",20,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11518",87166,"KENAI",4,0,0,0,0,0,0,"HARVEST REPORTED","SEWARD"
"11519",87167,"KENAI",19,0,1,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11520",87168,"KENAI",14,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11521",87170,"KENAI",11,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11522",87171,"KENAI",15,0,0,0,0,0,0,"HARVEST REPORTED","PALMER"
"11523",87176,"KENAI",10,0,0,0,0,0,0,"HARVEST REPORTED","EAGLE RIVER"
"11524",87177,"KENAI",12,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11525",87179,"KENAI",45,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11526",87181,"KENAI",20,0,0,0,0,0,0,"HARVEST REPORTED","PALMER"
"11527",87183,"KENAI",32,0,1,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11528",87184,"KENAI",39,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11529",87186,"FISH CREEK",0,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11530",87188,"KENAI",45,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11531",87189,"KENAI",9,0,0,1,0,0,0,"HARVEST REPORTED","FAIRBANKS"
"11532",87190,"KENAI",14,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11533",87191,"KENAI",24,0,0,1,0,0,0,"HARVEST REPORTED","ANCHOR POINT"
"11534",87192,"KENAI",33,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11535",87193,"KENAI",20,0,0,0,0,2,1,"HARVEST REPORTED","PALMER"
"11536",87194,"KENAI",15,0,0,0,0,0,0,"HARVEST REPORTED","EAGLE RIVER"
"11537",87194,"UNKNOWN",0,0,0,0,0,0,0,"HARVEST REPORTED","EAGLE RIVER"
"11538",87196,"KASILOF DIPNET",32,0,0,0,0,0,0,"HARVEST REPORTED","HOUSTON"
"11539",87196,"KENAI",10,0,0,0,0,0,0,"HARVEST REPORTED","HOUSTON"
"11540",87197,"KENAI",25,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11541",87199,"KASILOF DIPNET",16,0,0,0,0,0,0,"HARVEST REPORTED","WASILLA"
"11542",87200,"KASILOF DIPNET",32,0,0,0,0,0,1,"HARVEST REPORTED","WASILLA"
"11543",87201,"KENAI",14,0,0,1,1,0,0,"HARVEST REPORTED","ANCHORAGE"
"11544",87202,"KENAI",22,0,0,1,0,2,0,"HARVEST REPORTED","ANCHORAGE"
"11545",87204,"FISH CREEK",8,0,1,0,0,0,0,"HARVEST REPORTED","PALMER"
"11546",87204,"KENAI",37,0,0,4,0,0,0,"HARVEST REPORTED","PALMER"
"11547",87206,"KENAI",10,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11548",87207,"KENAI",25,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11549",87208,"KENAI",23,0,0,10,0,0,0,"HARVEST REPORTED","EIELSON AFB"
"11550",87209,"KASILOF DIPNET",14,0,0,0,0,0,0,"HARVEST REPORTED","FAIRBANKS"
"11551",87211,"KENAI",0,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11552",87214,"KENAI",14,0,0,0,0,0,0,"HARVEST REPORTED","JBER"
"11553",87215,"KENAI",16,0,0,3,0,0,0,"HARVEST REPORTED","WASILLA"
"11554",87216,"KASILOF DIPNET",22,0,0,0,0,0,0,"HARVEST REPORTED","FAIRBANKS"
"11555",87217,"KENAI",3,0,0,0,0,0,0,"HARVEST REPORTED","MOOSE PASS"
"11556",87218,"KENAI",22,0,0,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
"11557",87219,"KENAI",4,0,1,0,0,0,0,"HARVEST REPORTED","ANCHORAGE"
