PERMIT,HARVDATE,LOCATION,POTS,SOAKTIME,SHRIMP,STATAREA,GALLONS_PER_POT,POT_DAYS,WEEK
10406,4/16/2017,PASSAGE CANAL,4,6,2,486033,0.5,1,16
10406,5/29/2017,PASSAGE CANAL,4,10,4,486033,1,1.666666667,22
10406,5/31/2017,PASSAGE CANAL,4,24,2,486033,0.5,4,22
10406,6/24/2017,PASSAGE CANAL,4,20,5,486033,1.5,3.333333333,25
10406,7/15/2017,PASSAGE CANAL,4,8,3,486033,1,1.333333333,28
10406,7/16/2017,PASSAGE CANAL,4,12,2,486033,0.5,2,29
10407,5/9/2017,COCHRANE BAY,4,5,0.25,486033,0,0.833333333,19
10407,5/10/2017,COCHRANE BAY,4,7,2,486033,0.5,1.166666667,19
10407,5/11/2017,COCHRANE BAY,4,12,2,486033,0.5,2,19
10407,5/30/2017,COCHRANE BAY,8,22,3.8,486033,0.5,7.333333333,22
10407,5/31/2017,COCHRANE BAY,8,16,3.7,486033,0.5,5.333333333,22
10407,6/3/2017,COCHRANE BAY,9,11,4.5,486033,0.5,4.125,22
10407,6/4/2017,COCHRANE BAY,8,8,2.5,486033,0.5,2.666666667,23
10407,7/8/2017,COCHRANE BAY,8,12,2,486033,0.5,4,27
10407,7/9/2017,COCHRANE BAY,8,12,2,486033,0.5,4,28
10407,5/29/2017,PASSAGE CANAL,4,7,1.5,486033,0.5,1.166666667,22
10408,5/31/2017,PASSAGE CANAL,4,6,3.5,486033,1,1,22
10408,6/2/2017,PASSAGE CANAL,4,12,4,486033,1,2,22
10408,8/7/2017,PASSAGE CANAL,4,4,2,486033,0.5,0.666666667,32
10410,6/17/2017,CULROSS ISAND,4,12,2,486033,0.5,2,24
10411,7/24/2017,BLACKSTONE BAY,4,12,1,486033,0.5,2,30
10412,4/19/2017,BLACKSTONE,4,24,7,486033,2,4,16
10412,4/20/2017,BLACKSTONE,4,24,5,486033,1.5,4,16
10412,4/21/2017,BLACKSTONE,4,24,5,486033,1.5,4,16
10416,6/20/2017,BLACKSTONE BAY,3,4,1,486033,0.5,0.5,25
10416,6/30/2017,COCHRANE BAY,3,4,1,486033,0.5,0.5,26
10416,7/10/2017,COCHRANE BAY,3,4,3,486033,1,0.5,28
10416,7/20/2017,COCHRANE BAY,3,4,1,486033,0.5,0.5,29
10416,6/15/2017,CULROSS PASSAGE,3,4,0,486033,0,0.5,24
10416,7/25/2017,PASSAGE CANAL,3,4,1,486033,0.5,0.5,30
10418,4/16/2017,BLACKSTONE,4,12,1.5,486033,0.5,2,16
10418,5/1/2017,BLACKSTONE,4,48,2,486033,0.5,8,18
10418,5/3/2017,BLACKSTONE,4,48,2.5,486033,0.5,8,18
10418,5/5/2017,BLACKSTONE,4,48,3,486033,1,8,18
10418,5/20/2017,BLACKSTONE,4,24,3,486033,1,4,20
10418,4/28/2017,CULROSS,4,48,2.5,486033,0.5,8,17
10419,4/26/2017,DECISION PT,4,7,1,486033,0.5,1.166666667,17
10419,4/27/2017,DECISION PT,4,12,1,486033,0.5,2,17
10419,4/28/2017,DECISION PT,4,12,1,486033,0.5,2,17
10419,5/5/2017,DECISION PT,4,12,1,486033,0.5,2,18
10419,5/6/2017,DECISION PT,4,12,1,486033,0.5,2,18
10419,5/7/2017,DECISION PT,4,12,1,486033,0.5,2,19
10419,5/8/2017,DECISION PT,4,12,1,486033,0.5,2,19
10422,4/21/2017,COCHRAN,4,12,1,486033,0.5,2,16
10422,6/3/2017,COCHRAN,4,14,5,486033,1.5,2.333333333,22
10422,6/21/2017,COCHRAN,4,13,3,486033,1,2.166666667,25
10422,7/22/2017,COCHRAN,4,14,4,486033,1,2.333333333,29
10422,7/23/2017,COCHRAN,4,13,3,486033,1,2.166666667,30
10422,8/12/2017,COCHRAN,4,12,3,486033,1,2,32
10427,6/28/2017,PASSAGE CANAL,4,8,4,486033,1,1.333333333,26
10427,8/1/2017,PASSAGE CANAL,4,8,4,486033,1,1.333333333,31
10429,4/21/2017,POE BAY,4,6,1,486033,0.5,1,16
10429,4/22/2017,POE BAY,4,12,6,486033,1.5,2,16
10431,5/5/2017,COCKRIN BAY,4,24,3,486033,1,4,18
10431,5/10/2017,COCKRIN BAY,4,48,3.5,486033,1,8,19
10431,5/20/2017,COCKRIN BAY,4,24,4,486033,1,4,20
10432,5/6/2017,COCHRANE BAY,4,7,1,486033,0.5,1.166666667,18
10432,6/24/2017,COCHRANE BAY,4,10,0,486033,0,1.666666667,25
10432,7/15/2017,COCHRANE BAY,4,12,2.5,486033,0.5,2,28
10432,6/3/2017,PASSAGE CANAL/LAKE BAY,4,4,0,486033,0,0.666666667,22
10433,7/28/2017,BLACKSTONE BAY,4,12,4,486033,1,2,30
10433,7/29/2017,BLACKSTONE BAY,4,7,0.5,486033,0,1.166666667,30
10433,7/30/2017,BLACKSTONE BAY,4,14,4,486033,1,2.333333333,31
10433,5/13/2017,CULROSS BAY,4,9,0.5,486033,0,1.5,19
10433,6/3/2017,PASSAGE CANAL,4,12,0.5,486033,0,2,22
10434,5/6/2017,COCRAN BAY,4,8,1,486033,0.5,1.333333333,18
10434,5/7/2017,COCRAN BAY,4,12,2,486033,0.5,2,19
10438,4/16/2017,COCHRANE BAY,4,12,1,486033,0.5,2,16
10438,4/17/2017,COCHRANE BAY,4,24,2,486033,0.5,4,16
10438,4/19/2017,COCHRANE BAY,4,48,2.5,486033,0.5,8,16
10438,4/27/2017,COCHRANE BAY,4,24,1.5,486033,0.5,4,17
10438,4/28/2017,COCHRANE BAY,4,24,2,486033,0.5,4,17
10440,5/18/2017,COCRANE BAY,4,24,2,486033,0.5,4,20
10440,5/19/2017,COCRANE BAY,4,24,3,486033,1,4,20
10441,4/15/2017,CHOCHRANE BAY,4,24,4,486033,1,4,15
10442,4/26/2017,BLACKSTONE BAY,4,24,2,486033,0.5,4,17
10442,4/17/2017,BLACKSTONE POINT,4,12,2,486033,0.5,2,16
10442,4/19/2017,CULROSS BAY,4,18,2,486033,0.5,3,16
10442,5/1/2017,CULROSS BAY,4,48,2.5,486033,0.5,8,18
10447,5/25/2017,BLACK STONE,3,24,2,486033,0.5,3,21
10447,6/10/2017,SHOT GUN COVE,2,24,1.5,486033,1,2,23
10447,7/12/2017,SHOT GUN COVE,3,24,1,486033,0.5,3,28
10448,6/1/2017,COCHRANE BAY,4,12,5,486033,1.5,2,22
10448,6/2/2017,COCHRANE BAY,4,12,5,486033,1.5,2,22
10448,6/26/2017,COCHRANE BAY,4,24,4,486033,1,4,26
10448,7/3/2017,COCHRANE BAY,4,24,6,486033,1.5,4,27
10448,8/6/2017,COCHRANE BAY,4,24,5,486033,1.5,4,32
10449,5/20/2017,WHITTIER ACROSS FROM HABOR,4,12,1,486033,0.5,2,20
10449,6/15/2017,WHITTIER ACROSS FROM HABOR,4,12,1,486033,0.5,2,24
10452,6/12/2017,BLACKSTONE,4,5,2,486033,0.5,0.833333333,24
10452,4/15/2017,COCHRAN BAY,4,10,1.5,486033,0.5,1.666666667,15
10452,4/16/2017,COCHRAN BAY,4,2,0.5,486033,0,0.333333333,16
10452,6/22/2017,CULROSS PASSAGE,4,14,0.5,486033,0,2.333333333,25
10457,6/23/2017,POE BAY,4,72,1,486033,0.5,12,25
10457,6/24/2017,POE BAY,4,24,1,486033,0.5,4,25
10458,7/17/2017,WHITTIER,4,72,0,486033,0,12,29
10465,6/8/2017,BLACK STONE BAY,2,5,3,486033,1.5,0.416666667,23
10467,4/29/2017,BLACKSTONE BAY,4,19,2.5,486033,0.5,3.166666667,17
10467,5/15/2017,COCHRANE BAY,4,12,1,486033,0.5,2,20
10467,5/16/2017,COCHRANE BAY,4,11,1.5,486033,0.5,1.833333333,20
10467,6/10/2017,COCHRANE BAY,4,9,0.25,486033,0,1.5,23
10467,7/13/2017,COCHRANE BAY,4,16,2.5,486033,0.5,2.666666667,28
10467,7/21/2017,COCHRANE BAY,4,15,2,486033,0.5,2.5,29
10467,7/23/2017,COCHRANE BAY,4,16,2,486033,0.5,2.666666667,30
10467,8/4/2017,COCHRANE BAY,4,15,0.5,486033,0,2.5,31
10467,8/6/2017,COCHRANE BAY,4,13,2,486033,0.5,2.166666667,32
10467,8/13/2017,COCHRANE BAY,4,14,2,486033,0.5,2.333333333,33
10467,8/16/2017,COCHRANE BAY,4,14,2.5,486033,0.5,2.333333333,33
10467,5/15/2017,COCHRANE BAY 2,4,11,1,486033,0.5,1.833333333,20
10467,8/15/2017,CULROSS BAY,4,14,0.5,486033,0,2.333333333,33
10467,7/28/2017,CULROSS PASSAGE,4,15,2.5,486033,0.5,2.5,30
10467,7/29/2017,CULROSS PASSAGE,4,15,1.5,486033,0.5,2.5,30
10467,8/5/2017,CULROSS PASSAGE,4,15,2,486033,0.5,2.5,31
10467,6/23/2017,PERRY PASSAGE,4,20,2,486033,0.5,3.333333333,25
10468,4/16/2017,BLACKSTONE BAY AND PIGOT BAY,4,6,1,486033,0.5,1,16
10468,5/12/2017,BLACKSTONE BAY AND PIGOT BAY,3,10,1,486033,0.5,1.25,19
10468,5/11/2017,CULROSS BAY AND PORT WELLS,3,6,0.2,486033,0,0.75,19
10472,7/29/2017,CULROSS  PASSAGE,4,14,1,486033,0.5,2.333333333,30
10472,6/24/2017,HEAD COCHRAN BAY,4,12,2,486033,0.5,2,25
10473,6/17/2017,CULROSS PASSAGE,4,8,0.5,486033,0,1.333333333,24
10474,5/6/2017,COCHRANE BACK,4,24,4,486033,1,4,18
10474,4/15/2017,COCHRANE BAY,4,24,4,486033,1,4,15
10474,5/7/2017,COCHRANE BAY,4,24,4,486033,1,4,19
10475,5/20/2017,COCHRAN BAY,5,24,2,486033,0.5,5,20
10475,5/24/2017,COCHRAN BAY,5,48,2,486033,0.5,10,21
10476,4/15/2017,BLACKSTONE,4,6,1,486033,0.5,1,15
10476,4/22/2017,BLACKSTONE,4,6,1,486033,0.5,1,16
10476,5/13/2017,BLACKSTONE,4,6,1,486033,0.5,1,19
10476,5/6/2017,COCHRANE,4,6,1,486033,0.5,1,18
10479,5/13/2017,BLACKSTONE,4,16,4.5,486033,1,2.666666667,19
10479,5/31/2017,COCHRANE,4,16,4.5,486033,1,2.666666667,22
10479,6/1/2017,COCHRANE,4,16,4,486033,1,2.666666667,22
10480,4/30/2017,HEAD OF CULROSS,4,48,14,486033,3.5,8,18
10480,6/11/2017,HEAD OF CULROSS,4,48,11,486033,3,8,24
10480,6/18/2017,HEAD OF CULROSS,4,48,8,486033,2,8,25
10482,4/15/2017,BLACKSTONE BAY,4,6,2,486033,0.5,1,15
10486,7/9/2017,BLACKSTONE,4,4,3,486033,1,0.666666667,28
10488,4/20/2017,SHOTGUN COVE,4,120,4,486033,1,20,16
10492,5/4/2017,COCHRANE,4,24,4,486033,1,4,18
10492,6/18/2017,COCHRANE,4,48,3,486033,1,8,25
10492,7/30/2017,COCHRANE,4,48,3,486033,1,8,31
10492,8/4/2017,COCHRANE,4,48,2,486033,0.5,8,31
10494,4/16/2017,PASSAGE CANAL,4,10,5,486033,1.5,1.666666667,16
10494,4/18/2017,PASSAGE CANAL,4,8,4,486033,1,1.333333333,16
10495,4/21/2017,BLACKSTONE BAY,4,8,0.5,486033,0,1.333333333,16
10495,4/22/2017,BLACKSTONE BAY,4,12,1,486033,0.5,2,16
10495,4/29/2017,BLACKSTONE BAY,4,6,0.5,486033,0,1,17
10495,4/30/2017,BLACKSTONE BAY,4,13,1,486033,0.5,2.166666667,18
10495,6/24/2017,BLACKSTONE BAY,4,7,0.5,486033,0,1.166666667,25
10495,6/25/2017,BLACKSTONE BAY,4,17,0.5,486033,0,2.833333333,26
10496,4/16/2017,POE BAY,4,20,2,486033,0.5,3.333333333,16
10500,6/3/2017,COCHRAN BAY,4,18,1,486033,0.5,3,22
10501,4/1/2017,WHITTIER,4,,0,486033,0,,13
10501,4/8/2017,WHITTIER,4,168,5,486033,1.5,28,14
10501,4/15/2017,WHITTIER,4,168,7,486033,2,28,15
10501,4/22/2017,WHITTIER,4,168,3,486033,1,28,16
10502,4/17/2017,COCHRAN BAY,4,,13.5,486033,3.5,,16
10502,5/11/2017,COCHRAN BAY,4,,12,486033,3,,19
10502,5/23/2017,COCHRAN BAY,4,,6.5,486033,1.5,,21
10502,8/22/2017,COCHRAN BAY,4,,2.5,486033,0.5,,34
10503,6/22/2017,BLACKSTONE BAY,4,16,2,486033,0.5,2.666666667,25
10503,7/9/2017,BLACKSTONE BAY,4,24,4,486033,1,4,28
10503,5/11/2017,CULROSS PASSAGE,4,5,2,486033,0.5,0.833333333,19
10503,7/6/2017,PASSAGE CANAL,4,19,5,486033,1.5,3.166666667,27
10503,7/7/2017,PASSAGE CANAL,4,10,1,486033,0.5,1.666666667,27
10504,5/15/2017,COCHRAN,4,9,4,486033,1,1.5,20
10504,5/16/2017,COCHRAN,4,6,3,486033,1,1,20
10504,5/17/2017,COCHRAN,4,12,3,486033,1,2,20
10504,5/24/2017,COCHRAN,4,14,6,486033,1.5,2.333333333,21
10504,7/5/2017,COCHRAN,4,14,3,486033,1,2.333333333,27
10504,7/6/2017,CULROSS PASSAGA,,,0,486033,,,27
10504,8/5/2017,PASSAGE CANAL,4,9,2,486033,0.5,1.5,31
10507,6/14/2017,SHOT GUN COVE,4,12,2,486033,0.5,2,24
10507,6/26/2017,SHOT GUN COVE,4,48,1.5,486033,0.5,8,26
10507,7/16/2017,SHOT GUN COVE,4,68,2,486033,0.5,11.33333333,29
10507,7/22/2017,SHOT GUN COVE,4,24,1,486033,0.5,4,29
10507,7/27/2017,SHOT GUN COVE,4,20,1.5,486033,0.5,3.333333333,30
10507,8/11/2017,SHOT GUN COVE,4,144,1.5,486033,0.5,24,32
10507,8/22/2017,SHOT GUN COVE,4,72,2,486033,0.5,12,34
10507,9/11/2017,SHOT GUN COVE,4,148,2,486033,0.5,24.66666667,37
10509,6/18/2017,BLACKSTONE BAY,4,76,1,486033,0.5,12.66666667,25
10509,6/3/2017,COCHRANE BAY,4,12,2,486033,0.5,2,22
10509,6/4/2017,COCHRANE BAY,4,36,1,486033,0.5,6,23
10509,6/11/2017,CULROSS PASSAGE NORTH ENTRANCE,4,24,3,486033,1,4,24
10509,6/15/2017,PASSAGE CANAL,4,96,1,486033,0.5,16,24
10509,5/13/2017,PASSAGE CANAL NR ROOKERY,4,15,1,486033,0.5,2.5,19
10509,9/10/2017,SURPRISE COVE,4,12,0,486033,0,2,37
10512,6/10/2017,BLACK STONE,2,10,0.5,486033,0.5,0.833333333,23
10512,6/17/2017,BLACK STONE,2,6,2,486033,1,0.5,24
10512,6/24/2017,BLACK STONE,2,6,2,486033,1,0.5,25
10512,7/14/2017,BLACK STONE,2,4,0.5,486033,0.5,0.333333333,28
10516,4/15/2017,BLACKSTONE,4,10,2,486033,0.5,1.666666667,15
10516,4/16/2017,BLACKSTONE,4,12,1,486033,0.5,2,16
10516,5/6/2017,BLACKSTONE,4,10,1,486033,0.5,1.666666667,18
10516,5/7/2017,BLACKSTONE,4,10,0.5,486033,0,1.666666667,19
10517,5/19/2017,BLACKSTONE BAY,4,16,2,486033,0.5,2.666666667,20
10517,6/2/2017,BLACKSTONE BAY,4,12,3,486033,1,2,22
10520,5/8/2017,BLACKSTONE BAY,4,48,2,486033,0.5,8,19
10520,5/9/2017,BLACKSTONE BAY,4,24,2,486033,0.5,4,19
10520,5/11/2017,BLACKSTONE BAY,4,24,1,486033,0.5,4,19
10520,5/31/2017,BLACKSTONE BAY,4,3,1,486033,0.5,0.5,22
10520,6/1/2017,BLACKSTONE BAY,4,20,1,486033,0.5,3.333333333,22
10520,6/5/2017,BLACKSTONE BAY,4,72,1,486033,0.5,12,23
10520,6/6/2017,BLACKSTONE BAY,4,24,0.5,486033,0,4,23
10520,6/8/2017,BLACKSTONE BAY,4,48,1,486033,0.5,8,23
10520,7/4/2017,BLACKSTONE BAY,4,48,1,486033,0.5,8,27
10520,7/7/2017,BLACKSTONE BAY,4,72,0.5,486033,0,12,27
10520,7/10/2017,BLACKSTONE BAY,2,72,0.5,486033,0.5,6,28
10522,4/27/2017,WHITTER,4,48,4,486033,1,8,17
10522,4/17/2017,WHITTIER,4,48,3,486033,1,8,16
10522,4/22/2017,WHITTIER,4,120,4,486033,1,20,16
10522,4/24/2017,WHITTIER,4,48,4,486033,1,8,17
10522,4/25/2017,WHITTIER,4,24,3,486033,1,4,17
10522,4/29/2017,WHITTIER,4,48,4,486033,1,8,17
10525,5/18/2017,PASSAGE CANEL,4,48,0.25,486033,0,8,20
10525,5/20/2017,PASSAGE CANEL,4,48,0.5,486033,0,8,20
10526,4/15/2017,BLACKSTONE BAY,4,20,3,486033,1,3.333333333,15
10526,4/16/2017,BLACKSTONE BAY,4,14,3,486033,1,2.333333333,16
10526,5/6/2017,BLACKSTONE BAY,4,24,2,486033,0.5,4,18
10526,5/7/2017,BLACKSTONE BAY,4,,2,486033,0.5,,19
10526,5/20/2017,BLACKSTONE BAY,4,12,1,486033,0.5,2,20
10526,7/4/2017,BLACKSTONE BAY,4,8,1,486033,0.5,1.333333333,27
10526,9/9/2017,BLACKSTONE BAY,4,24,6,486033,1.5,4,36
10526,9/10/2017,BLACKSTONE BAY,4,12,4,486033,1,2,37
10528,6/3/2017,COCHRANE BAY,4,48,5,486033,1.5,8,22
10528,6/10/2017,COCHRANE BAY,4,48,3,486033,1,8,23
10528,6/17/2017,COCHRANE BAY,4,48,6,486033,1.5,8,24
10528,6/24/2017,COCHRANE BAY,4,48,5,486033,1.5,8,25
10533,4/15/2017,PASSAGE CANAL,4,8,5,486033,1.5,1.333333333,15
10533,4/18/2017,PASSAGE CANAL,4,8,8,486033,2,1.333333333,16
10533,4/22/2017,PASSAGE CANAL,4,8,3,486033,1,1.333333333,16
10533,4/28/2017,PASSAGE CANAL,4,8,4,486033,1,1.333333333,17
10533,5/5/2017,PASSAGE CANAL,4,8,5,486033,1.5,1.333333333,18
10536,4/19/2017,COCHRANE BAY,3,12,2,486033,0.5,1.5,16
10536,4/20/2017,COCHRANE BAY,3,8,2.5,486033,1,1,16
10536,4/21/2017,COCHRANE BAY,3,8,2.5,486033,1,1,16
10536,4/22/2017,COCHRANE BAY,3,10,2.5,486033,1,1.25,16
10536,5/12/2017,CULROSS PASSAGE,3,8,2,486033,0.5,1,19
10536,5/13/2017,CULROSS PASSAGE,3,12,3,486033,1,1.5,19
10536,9/2/2017,CULROSS PASSAGE,3,12,1,486033,0.5,1.5,35
10536,8/12/2017,PASSAGE CANAL,3,48,1,486033,0.5,6,32
10536,8/19/2017,PASSAGE CANAL,3,8,1,486033,0.5,1,33
10537,6/10/2017,PASSAGE CANAL,4,16,1,486033,0.5,2.666666667,23
10537,6/11/2017,PASSAGE CANAL,4,16,1,486033,0.5,2.666666667,24
10538,4/15/2017,COCHRANE BAY,4,12,2,486033,0.5,2,15
10538,4/16/2017,COCHRANE BAY,4,12,3,486033,1,2,16
10540,8/26/2017,SUPRISE COVE,4,12,1,486033,0.5,2,34
10541,4/27/2017,BLACKSTONE BAY,4,12,2,486033,0.5,2,17
10541,4/28/2017,BLACKSTONE BAY,4,12,2,486033,0.5,2,17
10541,5/6/2017,BLACKSTONE BAY,4,12,2,486033,0.5,2,18
10541,5/7/2017,BLACKSTONE BAY,4,12,2,486033,0.5,2,19
10546,6/15/2017,COCHRAN BAY,4,5,2,486033,0.5,0.833333333,24
10546,6/16/2017,COCHRAN BAY,4,14,5,486033,1.5,2.333333333,24
10550,4/17/2017,LOGGING CAMP,4,48,2,486033,0.5,8,16
10550,4/21/2017,LOGGING CAMP,4,72,1,486033,0.5,12,16
10550,4/24/2017,LOGGING CAMP,4,72,2,486033,0.5,12,17
10550,4/28/2017,LOGGING CAMP,3,24,1,486033,0.5,3,17
10550,5/2/2017,LOGGING CAMP,4,96,2,486033,0.5,16,18
10550,5/4/2017,LOGGING CAMP,4,48,1,486033,0.5,8,18
10550,5/8/2017,LOGGING CAMP,4,96,4,486033,1,16,19
10550,5/10/2017,LOGGING CAMP,4,48,4,486033,1,8,19
10550,5/12/2017,LOGGING CAMP,4,48,3,486033,1,8,19
10550,5/16/2017,LOGGING CAMP,4,96,4,486033,1,16,20
10550,5/19/2017,LOGGING CAMP,4,72,4,486033,1,12,20
10550,5/30/2017,LOGGING CAMP,2,48,1,486033,0.5,4,22
10550,6/12/2017,LOGGING CAMP,4,120,4,486033,1,20,24
10550,6/14/2017,LOGGING CAMP,4,48,2,486033,0.5,8,24
10550,6/21/2017,LOGGING CAMP,4,48,2,486033,0.5,8,25
10550,6/23/2017,LOGGING CAMP,4,48,2,486033,0.5,8,25
10550,7/11/2017,LOGGING CAMP,4,48,2,486033,0.5,8,28
10550,7/13/2017,LOGGING CAMP,4,48,2,486033,0.5,8,28
10550,7/18/2017,LOGGING CAMP,4,120,2,486033,0.5,20,29
10550,7/20/2017,LOGGING CAMP,4,48,0.5,486033,0,8,29
10550,7/22/2017,LOGGING CAMP,4,48,2,486033,0.5,8,29
10550,7/27/2017,LOGGING CAMP,4,72,2,486033,0.5,12,30
10550,7/29/2017,LOGGING CAMP,4,48,2,486033,0.5,8,30
10550,7/31/2017,LOGGING CAMP,4,48,2,486033,0.5,8,31
10550,8/2/2017,LOGGING CAMP,4,48,2,486033,0.5,8,31
10550,8/4/2017,LOGGING CAMP,4,48,2,486033,0.5,8,31
10550,8/7/2017,LOGGING CAMP,4,72,2,486033,0.5,12,32
10550,8/9/2017,LOGGING CAMP,4,48,2,486033,0.5,8,32
10550,8/11/2017,LOGGING CAMP,4,48,2,486033,0.5,8,32
10550,8/14/2017,LOGGING CAMP,4,72,2,486033,0.5,12,33
10550,8/16/2017,LOGGING CAMP,4,48,2,486033,0.5,8,33
10550,8/18/2017,LOGGING CAMP,4,48,2,486033,0.5,8,33
10550,8/22/2017,LOGGING CAMP,4,96,4,486033,1,16,34
10550,8/25/2017,LOGGING CAMP,4,72,2,486033,0.5,12,34
10550,8/28/2017,LOGGING CAMP,4,72,2,486033,0.5,12,35
10550,9/2/2017,LOGGING CAMP,4,120,2,486033,0.5,20,35
10550,9/5/2017,LOGGING CAMP,4,72,2,486033,0.5,12,36
10550,9/8/2017,LOGGING CAMP,4,72,2,486033,0.5,12,36
10550,9/11/2017,LOGGING CAMP  (1 LINE WITH 2 POTS--MISSING),4,72,1,486033,0.5,12,37
10550,6/16/2017,LOGGING CAMP (1 LINE CUT -- 2 POTS MISSING BUOYS FLOATING),2,48,0.5,486033,0.5,4,24
10550,5/21/2017,LOGGING CAMP (1 LINE WITH 2 POTS MISSING),4,48,2,486033,0.5,8,21
10550,4/27/2017,LOGGING CAMP (1 POT MISSING),4,72,2,486033,0.5,12,17
10550,7/24/2017,LOGGING CAMP (1 POT MISSING),3,72,1,486033,0.5,9,30
10550,4/18/2017,SHOTGUN COVE,4,24,0.5,486033,0,4,16
10554,6/18/2017,BLACKSTONE,4,24,3,486033,1,4,25
10554,4/16/2017,PASSAGE CANAL,4,24,5,486033,1.5,4,16
10554,4/18/2017,PASSAGE CANAL,4,48,4,486033,1,8,16
10554,4/21/2017,PASSAGE CANAL,4,72,5,486033,1.5,12,16
10554,4/22/2017,PASSAGE CANAL,4,24,5,486033,1.5,4,16
10554,4/23/2017,PASSAGE CANAL,4,24,3,486033,1,4,17
10554,4/25/2017,PASSAGE CANAL,4,48,4,486033,1,8,17
10554,4/29/2017,PASSAGE CANAL,4,96,3,486033,1,16,17
10554,4/30/2017,PASSAGE CANAL,4,24,1,486033,0.5,4,18
10554,5/2/2017,PASSAGE CANAL,4,48,1,486033,0.5,8,18
10554,5/5/2017,PASSAGE CANAL,4,72,5,486033,1.5,12,18
10554,5/6/2017,PASSAGE CANAL,4,24,1,486033,0.5,4,18
10554,5/8/2017,PASSAGE CANAL,4,48,4,486033,1,8,19
10554,5/12/2017,PASSAGE CANAL,4,96,4,486033,1,16,19
10554,5/13/2017,PASSAGE CANAL,4,24,2,486033,0.5,4,19
10554,5/19/2017,PASSAGE CANAL,4,144,5,486033,1.5,24,20
10554,5/21/2017,PASSAGE CANAL,4,48,3,486033,1,8,21
10554,5/25/2017,PASSAGE CANAL,4,96,4,486033,1,16,21
10554,6/2/2017,PASSAGE CANAL,3,120,4,486033,1.5,15,22
10554,6/3/2017,PASSAGE CANAL,4,24,1,486033,0.5,4,22
10554,6/9/2017,PASSAGE CANAL,4,144,1,486033,0.5,24,23
10554,6/16/2017,PASSAGE CANAL,4,96,5,486033,1.5,16,24
10554,6/17/2017,PASSAGE CANAL,4,24,5,486033,1.5,4,24
10554,6/22/2017,PASSAGE CANAL,4,96,5,486033,1.5,16,25
10554,6/24/2017,PASSAGE CANAL,4,96,3,486033,1,16,25
10554,6/25/2017,PASSAGE CANAL,4,96,4,486033,1,16,26
10554,6/30/2017,PASSAGE CANAL,4,96,5,486033,1.5,16,26
10554,7/3/2017,PASSAGE CANAL,4,72,5,486033,1.5,12,27
10554,7/7/2017,PASSAGE CANAL,4,96,5,486033,1.5,16,27
10554,7/8/2017,PASSAGE CANAL,4,24,6,486033,1.5,4,27
10554,7/12/2017,PASSAGE CANAL,4,96,6,486033,1.5,16,28
10554,7/14/2017,PASSAGE CANAL,4,48,5,486033,1.5,8,28
10554,7/15/2017,PASSAGE CANAL,4,24,5,486033,1.5,4,28
10554,7/16/2017,PASSAGE CANAL,4,24,2,486033,0.5,4,29
10554,7/20/2017,PASSAGE CANAL,4,96,2,486033,0.5,16,29
10554,8/6/2017,PASSAGE CANAL,4,48,4,486033,1,8,32
10554,8/11/2017,PASSAGE CANAL,4,120,4,486033,1,20,32
10554,8/12/2017,PASSAGE CANAL,4,24,4,486033,1,4,32
10554,8/13/2017,PASSAGE CANAL,4,24,4,486033,1,4,33
10554,8/14/2017,PASSAGE CANAL,4,24,1,486033,0.5,4,33
10554,8/18/2017,PASSAGE CANAL,4,96,6,486033,1.5,16,33
10554,8/19/2017,PASSAGE CANAL,4,24,1,486033,0.5,4,33
10554,8/26/2017,PASSAGE CANAL,4,168,1,486033,0.5,28,34
10554,8/27/2017,PASSAGE CANAL,4,24,5,486033,1.5,4,35
10554,9/1/2017,PASSAGE CANAL,4,120,7,486033,2,20,35
10554,9/2/2017,PASSAGE CANAL,4,24,6,486033,1.5,4,35
10554,9/8/2017,PASSAGE CANAL,4,144,3,486033,1,24,36
10554,9/9/2017,PASSAGE CANAL,4,24,4,486033,1,4,36
10554,9/10/2017,PASSAGE CANAL,4,24,1,486033,0.5,4,37
10554,9/12/2017,PASSAGE CANAL,4,48,3,486033,1,8,37
10554,5/26/2017,PT COCHRANE,4,24,8,486033,2,4,21
10554,5/28/2017,PT COCHRANE,3,48,3,486033,1,6,22
10554,6/12/2017,PT COCHRANE,4,72,6,486033,1.5,12,24
10559,8/3/2017,NORTH CULROSS,4,8,2,486033,0.5,1.333333333,31
10561,4/16/2017,EAST SIDE CULROSS PASS,4,3,1,486033,0.5,0.5,16
10562,5/30/2017,CULROSS PASSAGE,4,12,2,486033,0.5,2,22
10562,6/4/2017,CULROSS PASSAGE,4,8,0,486033,0,1.333333333,23
10562,4/15/2017,HEAD OF PASSAGE CANAL,4,9,1,486033,0.5,1.5,15
10562,7/15/2017,PASSAGE CANAL,4,8,2,486033,0.5,1.333333333,28
10562,7/29/2017,PASSAGE CANAL,4,10,2.5,486033,0.5,1.666666667,30
10562,8/5/2017,PASSAGE CANAL,4,9,2,486033,0.5,1.5,31
10562,5/9/2017,PASSAGE CANAL/LOGGING CAMP BAY,4,7,2,486033,0.5,1.166666667,19
10562,6/25/2017,SHOTGUN COVE,4,8,0.5,486033,0,1.333333333,26
10563,5/19/2017,PASSAGE CANAL,4,24,5,486033,1.5,4,20
10563,5/20/2017,PASSAGE CANAL,4,24,5,486033,1.5,4,20
